2.015999999999997978e-05 4.388870854484358117e-41
6.047999999999992239e-05 1.084991501585005924e-40
1.007999999999997938e-04 1.732765656612082024e-40
1.411199999999997873e-04 2.379432194947099926e-40
1.814399999999996994e-04 3.024743731887174026e-40
2.217599999999996928e-04 3.668680945263240812e-40
2.620799999999996049e-04 4.311245023364280700e-40
3.023999999999994900e-04 4.952438923846343340e-40
3.427199999999994834e-04 5.592265686744770689e-40
3.830399999999994226e-04 6.230728307539028322e-40
4.233599999999994160e-04 6.867829760586561139e-40
4.636799999999993011e-04 7.503573031435649212e-40
5.039999999999992403e-04 8.137961132819724308e-40
5.443199999999991795e-04 8.770997097167466365e-40
5.846399999999991187e-04 9.402683948686365006e-40
6.249599999999991664e-04 1.003302466383324073e-39
6.652799999999992140e-04 1.066202212973618920e-39
7.055999999999991532e-04 1.128967910775682920e-39
7.459199999999990924e-04 1.191599820633740958e-39
7.862399999999990317e-04 1.254098186498593075e-39
8.265599999999989709e-04 1.316463234990852014e-39
8.668799999999988017e-04 1.378695176095694026e-39
9.071999999999987409e-04 1.440794204870200047e-39
9.475199999999985717e-04 1.502760503934942886e-39
9.878399999999985109e-04 1.564594246394892134e-39
1.028159999999998016e-03 1.626295598716493009e-39
1.068479999999997956e-03 1.687864723005621107e-39
1.108799999999997895e-03 1.749301778104352970e-39
1.149119999999998051e-03 1.810606918959231126e-39
1.189439999999997990e-03 1.871780293801229137e-39
1.229759999999997929e-03 1.932822038799461975e-39
1.270079999999998085e-03 1.993732269983238869e-39
1.310399999999998025e-03 2.054511072345880859e-39
1.350719999999997964e-03 2.115158486129937013e-39
1.391039999999997903e-03 2.175674490337342972e-39
1.431359999999998059e-03 2.236058983509225051e-39
1.471679999999997998e-03 2.296311761791918970e-39
1.511999999999997938e-03 2.356432494274510161e-39
1.552319999999997010e-03 2.416420695591641162e-39
1.592639999999996949e-03 2.476275695904021988e-39
1.632959999999997105e-03 2.535996608709173987e-39
1.673279999999997044e-03 2.595582297696006154e-39
1.713599999999996983e-03 2.655031345403203875e-39
1.753919999999996055e-03 2.714342029485346156e-39
1.794239999999995994e-03 2.773512318371037860e-39
1.834559999999995934e-03 2.832539910035566075e-39
1.874879999999996957e-03 2.891422362034665100e-39
1.915199999999996029e-03 2.950157412349351155e-39
1.955519999999996185e-03 3.008743701896335927e-39
1.995839999999996124e-03 3.067182356942788212e-39
2.036159999999996063e-03 3.125480452080155678e-39
2.076479999999996003e-03 3.183658677160515209e-39
2.116799999999995942e-03 3.241768594632645190e-39
2.157119999999995881e-03 3.299932159974728872e-39
2.197439999999995820e-03 3.358433666267176678e-39
2.237759999999996193e-03 3.417936537230260281e-39
2.278079999999996132e-03 3.480000063255485702e-39
2.318399999999996072e-03 3.548321592668088200e-39
2.358719999999996011e-03 3.631742371228517731e-39
2.399039999999995950e-03 3.751557893640109268e-39
2.439359999999995022e-03 3.959366305405853142e-39
2.479679999999994961e-03 4.380777220478428808e-39
2.519999999999994900e-03 5.322703195401181792e-39
2.560319999999994840e-03 7.537222837282987931e-39
2.600639999999995212e-03 1.287149179340843933e-38
2.640959999999995152e-03 2.587052316219025227e-38
2.681279999999995091e-03 5.773404258829413349e-38
2.721599999999995030e-03 1.360936598961542062e-37
2.761919999999994969e-03 3.291902158536673039e-37
2.802239999999994041e-03 8.057000685089168217e-37
2.842559999999993980e-03 1.982859535122976959e-36
2.882879999999994787e-03 4.893393501686778980e-36
2.923199999999995160e-03 1.209486262195269096e-35
2.963519999999995099e-03 2.992414984171536220e-35
3.003839999999995038e-03 7.408878069082895553e-35
3.044159999999994110e-03 1.835380303081240956e-34
3.084479999999994049e-03 4.548837186915403024e-34
3.124799999999993989e-03 1.127833718706074074e-33
3.165119999999993061e-03 2.797281380871124148e-33
3.205439999999993000e-03 6.939904832999366144e-33
3.245759999999992939e-03 1.722184291253472056e-32
