2.015999999999997978e-05 7.738080693912093085e-18
6.047999999999992239e-05 7.738080709356493547e-18
1.007999999999997938e-04 7.738080723187246671e-18
1.411199999999997873e-04 7.738080735494096172e-18
1.814399999999996994e-04 7.738080746407492217e-18
2.217599999999996928e-04 7.738080756033693754e-18
2.620799999999996049e-04 7.738080764445447009e-18
3.023999999999994900e-04 7.738080771675349501e-18
3.427199999999994834e-04 7.738080777705929195e-18
3.830399999999994226e-04 7.738080782455392616e-18
4.233599999999994160e-04 7.738080785756311741e-18
4.636799999999993011e-04 7.738080787326955373e-18
5.039999999999992403e-04 7.738080786730308439e-18
5.443199999999991795e-04 7.738080783317722356e-18
5.846399999999991187e-04 7.738080776152239909e-18
6.249599999999991664e-04 7.738080763904118946e-18
6.652799999999992140e-04 7.738080744709840438e-18
7.055999999999991532e-04 7.738080715983738663e-18
7.459199999999990924e-04 7.738080674165451706e-18
7.862399999999990317e-04 7.738080614386438206e-18
8.265599999999989709e-04 7.738080530028242992e-18
8.668799999999988017e-04 7.738080412143351455e-18
9.071999999999987409e-04 7.738080248696769119e-18
9.475199999999985717e-04 7.738080023580483235e-18
9.878399999999985109e-04 7.738079715336663668e-18
1.028159999999998016e-03 7.738079295512470370e-18
1.068479999999997956e-03 7.738078726549585448e-18
1.108799999999997895e-03 7.738077959088900405e-18
1.149119999999998051e-03 7.738076928545778202e-18
1.189439999999997990e-03 7.738075550777659986e-18
1.229759999999997929e-03 7.738073716628589648e-18
1.270079999999998085e-03 7.738071285092268830e-18
1.310399999999998025e-03 7.738068074781590888e-18
1.350719999999997964e-03 7.738063853337610085e-18
1.391039999999997903e-03 7.738058324338897153e-18
1.431359999999998059e-03 7.738051111197040975e-18
1.471679999999997998e-03 7.738041737438677372e-18
1.511999999999997938e-03 7.738029602677436125e-18
1.552319999999997010e-03 7.738013953469448635e-18
1.592639999999996949e-03 7.737993848136009465e-18
1.632959999999997105e-03 7.737968114507081764e-18
1.673279999999997044e-03 7.737935299407509033e-18
1.713599999999996983e-03 7.737893608570834282e-18
1.753919999999996055e-03 7.737840835520930251e-18
1.794239999999995994e-03 7.737774277819016128e-18
1.834559999999995934e-03 7.737690638936479172e-18
1.874879999999996957e-03 7.737585913881169172e-18
1.915199999999996029e-03 7.737455256591343983e-18
1.955519999999996185e-03 7.737292827015930611e-18
1.995839999999996124e-03 7.737091615736954776e-18
2.036159999999996063e-03 7.736843243964725269e-18
2.076479999999996003e-03 7.736537736759707792e-18
2.116799999999995942e-03 7.736163267418896515e-18
2.157119999999995881e-03 7.735705871117464288e-18
2.197439999999995820e-03 7.735149126132528329e-18
2.237759999999996193e-03 7.734473801305464134e-18
2.278079999999996132e-03 7.733657468836027464e-18
2.318399999999996072e-03 7.732674082047805799e-18
2.358719999999996011e-03 7.731493518443894730e-18
2.399039999999995950e-03 7.730081089183435718e-18
2.439359999999995022e-03 7.728397017067689343e-18
2.479679999999994961e-03 7.726395886248697611e-18
2.519999999999994900e-03 7.724026068188116192e-18
2.560319999999994840e-03 7.721229129959561595e-18
2.600639999999995212e-03 7.717939232927721187e-18
2.640959999999995152e-03 7.714082532406562863e-18
2.681279999999995091e-03 7.709576592632696779e-18
2.721599999999995030e-03 7.704329837392145413e-18
2.761919999999994969e-03 7.698241067171488750e-18
2.802239999999994041e-03 7.691199093384848650e-18
2.842559999999993980e-03 7.683082578447613706e-18
2.882879999999994787e-03 7.673760246315017801e-18
2.923199999999995160e-03 7.663091780302867806e-18
2.963519999999995099e-03 7.650930032127596668e-18
3.003839999999995038e-03 7.637125787486872178e-18
3.044159999999994110e-03 7.621537592285121061e-18
3.084479999999994049e-03 7.604051695117327027e-18
3.124799999999993989e-03 7.584622334862247282e-18
3.165119999999993061e-03 7.563353092571285685e-18
3.205439999999993000e-03 7.540661300942411948e-18
3.245759999999992939e-03 7.517610650162398346e-18
3.286079999999992878e-03 7.496584634289765298e-18
3.326399999999992817e-03 7.482650960014907440e-18
3.366719999999993190e-03 7.486327002037690019e-18
3.407039999999993130e-03 7.529186468543525455e-18
3.447359999999993936e-03 7.655228174338670771e-18
3.487679999999993875e-03 7.953930941554280827e-18
3.527999999999993815e-03 8.607009140413778266e-18
3.568319999999994187e-03 9.983234597703896212e-18
3.608639999999994127e-03 1.283073664374478019e-17
3.648959999999994066e-03 1.866697699776724148e-17
3.689279999999994005e-03 3.056956146517010294e-17
3.729599999999993944e-03 5.477978797461674714e-17
3.769919999999993884e-03 1.039539448280317963e-16
3.810239999999992955e-03 2.037549152673379943e-16
3.850559999999994196e-03 4.062143933905491147e-16
3.890879999999994135e-03 8.168168493829968836e-16
3.931199999999994074e-03 1.649388589623567038e-15
3.971519999999994013e-03 3.337320218715420009e-15
4.011839999999993953e-03 6.758900214523513221e-15
4.052159999999993892e-03 1.369375089894864044e-14
4.092479999999993831e-03 2.774720473101028002e-14
4.132799999999993770e-03 5.622196874197048755e-14
4.173119999999993709e-03 1.139070308665041886e-13
4.213439999999995383e-03 2.307460533946314910e-13
4.253759999999995323e-03 4.673540724590170286e-13
4.294079999999995262e-03 9.464081799181670813e-13
4.334399999999995201e-03 1.916138655096617183e-12
4.374719999999995140e-03 3.878722598087873203e-12
4.415039999999995080e-03 7.849882335904851060e-12
4.455359999999995886e-03 1.588369470672548046e-11
4.495679999999995825e-03 3.213344962934983260e-11
4.535999999999994030e-03 6.499596176867345234e-11
4.576319999999993969e-03 1.314458079349085947e-10
4.616639999999994776e-03 2.657963171912463960e-10
4.656959999999994715e-03 5.374100969078608748e-10
4.697279999999994654e-03 1.086506164449208949e-09
4.737599999999994593e-03 2.196568280518448048e-09
4.777919999999995400e-03 4.440801195948406679e-09
4.818239999999993604e-03 8.978439273304314530e-09
4.858559999999994411e-03 1.815441431574493928e-08
4.898879999999994350e-03 3.671334663639562988e-08
4.939199999999994289e-03 7.425798936631080859e-08
4.979519999999995963e-03 1.502293356798979007e-07
5.019839999999995903e-03 3.039975586242967977e-07
5.060159999999995842e-03 6.153124291105882432e-07
5.100479999999995781e-03 1.245749545908119096e-06
5.140799999999995720e-03 2.522688915188728815e-06
5.181119999999995659e-03 5.109359978203697904e-06
5.221439999999995599e-03 1.034867807672729997e-05
5.261759999999996405e-03 2.095665338003291941e-05
5.302079999999996344e-03 4.241409349502115041e-05
5.342399999999996284e-03 8.573619821983173681e-05
5.382719999999997090e-03 1.729024707978861963e-04
5.423039999999997030e-03 3.472248563519865906e-04
5.463359999999996969e-03 6.922324800504851307e-04
5.503679999999996908e-03 1.363214860755147025e-03
5.543999999999995980e-03 2.631704991773245027e-03
5.584319999999995052e-03 4.927405593394413620e-03
5.624639999999995858e-03 8.830883658049227397e-03
5.664959999999996665e-03 1.494645258320585930e-02
5.705279999999996604e-03 2.360312319904147096e-02
5.745599999999997411e-03 3.445529457854584754e-02
5.785919999999997350e-03 4.658540251927933279e-02
5.826239999999997289e-03 6.140301322974189152e-02
5.866559999999997228e-03 7.419880529373530653e-02
5.906879999999997168e-03 8.571761534124738846e-02
5.947199999999997107e-03 9.684960381280850739e-02
5.987519999999997046e-03 1.042294528152512001e-01
6.027839999999996985e-03 1.095067724222748978e-01
6.068159999999996924e-03 1.137369678388962940e-01
6.108479999999996864e-03 1.163892797479915003e-01
6.148799999999996803e-03 1.182816226847293040e-01
6.189119999999995875e-03 1.196590204771511984e-01
6.229439999999995814e-03 1.208359644877461947e-01
6.269759999999996621e-03 1.216539569864022036e-01
6.310079999999997427e-03 1.223912562092522999e-01
6.350399999999997366e-03 1.229325727140413993e-01
6.390719999999997306e-03 1.234395079909529069e-01
6.431039999999997245e-03 1.238757323189340065e-01
6.471359999999997184e-03 1.242569697697190056e-01
6.511679999999998858e-03 1.245930748990139031e-01
6.551999999999998797e-03 1.248917496552190004e-01
6.592319999999997869e-03 1.251588964892232092e-01
6.632639999999996941e-03 1.253991489756370870e-01
6.672959999999996880e-03 1.256162226415424021e-01
6.713279999999996819e-03 1.258131533718568895e-01
6.753599999999996759e-03 1.259924626987924123e-01
6.793919999999996698e-03 1.261562751560159901e-01
6.834239999999998372e-03 1.263064039875489986e-01
6.874559999999998311e-03 1.264444158383286887e-01
6.914879999999998250e-03 1.265716815595419875e-01
6.955199999999997322e-03 1.266894177096473117e-01
6.995519999999996394e-03 1.267987248865362071e-01
7.035839999999996333e-03 1.269004684995667931e-01
7.076159999999996272e-03 1.269959528091482992e-01
7.116479999999996212e-03 1.270734484044200030e-01
7.156799999999997018e-03 1.271537308407288125e-01
7.197119999999997825e-03 1.272287271277481036e-01
7.237439999999997764e-03 1.272988799009097949e-01
7.277759999999998571e-03 1.273646111990409946e-01
7.318079999999999377e-03 1.274262876602179906e-01
7.358399999999999316e-03 1.274842400384798013e-01
7.398719999999998388e-03 1.275387676820557981e-01
7.439039999999996593e-03 1.275901417766648061e-01
7.479359999999997399e-03 1.276386082221689922e-01
7.519679999999998206e-03 1.276843902404393993e-01
7.559999999999997278e-03 1.277276907350818058e-01
7.600319999999997217e-03 1.277686944148286874e-01
7.640639999999997156e-03 1.278075696954084906e-01
7.680959999999997095e-03 1.278444703975878949e-01
7.721279999999996167e-03 1.278795372602785918e-01
7.761599999999995239e-03 1.279128992874687121e-01
7.801919999999995178e-03 1.279446749468433064e-01
7.842239999999996852e-03 1.279749732367319870e-01
7.882559999999996792e-03 1.280038946366653108e-01
7.922879999999998465e-03 1.280315319562352061e-01
7.963199999999998405e-03 1.280579710860469955e-01
8.003520000000000079e-03 1.280832917439927998e-01
8.043840000000000018e-03 1.281075661225523910e-01
8.084159999999999957e-03 1.281308613512338879e-01
8.124479999999999896e-03 1.281532410859551052e-01
8.164799999999999836e-03 1.281747646472758961e-01
8.205119999999998040e-03 1.281954873793970107e-01
8.245439999999997979e-03 1.282154609922704080e-01
8.285759999999999653e-03 1.282347338708869078e-01
8.326080000000001327e-03 1.282533513646063050e-01
8.366399999999999532e-03 1.282713560511637985e-01
8.406719999999999471e-03 1.282887882259116930e-01
8.447039999999999410e-03 1.283056841440743945e-01
8.487359999999999349e-03 1.283220790153568047e-01
8.527679999999999289e-03 1.283380059763239989e-01
8.567999999999999228e-03 1.283534961279906017e-01
8.608319999999997432e-03 1.283685786890078895e-01
8.648639999999997371e-03 1.283832811216494008e-01
8.688959999999997311e-03 1.283976292399436892e-01
8.729279999999997250e-03 1.284116473029283112e-01
8.769599999999997189e-03 1.284253580950812101e-01
8.809919999999998863e-03 1.284387829953566873e-01
8.850239999999998802e-03 1.284519420358722908e-01
8.890559999999998742e-03 1.284648539510852006e-01
8.930879999999998681e-03 1.284775362178240121e-01
8.971199999999998620e-03 1.284900050845320107e-01
9.011519999999998559e-03 1.285022755831745078e-01
9.051839999999998498e-03 1.285143615117871896e-01
9.092159999999998438e-03 1.285262753848742112e-01
9.132479999999998377e-03 1.285380284076420021e-01
9.172799999999998316e-03 1.285496306592026072e-01
9.213119999999996521e-03 1.285610917134762110e-01
9.253439999999996460e-03 1.285724211553168073e-01
9.293759999999996399e-03 1.285836252526288137e-01
9.334079999999996338e-03 1.285946918056860011e-01
9.374399999999996277e-03 1.286055709948815962e-01
9.414719999999996217e-03 1.286163464352174934e-01
9.455039999999997891e-03 1.286257867714236114e-01
9.495359999999997830e-03 1.286361812689686135e-01
9.535679999999997769e-03 1.286456897574211056e-01
9.575999999999997708e-03 1.286561809037966020e-01
