X,Y,Z,p,U_0,U_1,U_2
0.254705,0.194518,0.0551174,0.0,0.0,0.0,0.0
0.22966,0.208489,0.0549234,0.0,0.0,0.0,0.0
0.231162,0.208485,0.0549224,0.0,0.0,0.0,0.0
0.231137,0.210423,0.0549281,0.0,0.0,0.0,0.0
0.229661,0.210428,0.0549177,0.0,0.0,0.0,0.0
0.224616,0.216344,0.0542734,0.0,0.0,0.0,0.0
0.224486,0.214873,0.0544435,0.0,0.0,0.0,0.0
0.225023,0.214295,0.0549416,0.0,0.0,0.0,0.0
0.225394,0.216311,0.0549504,0.0,0.0,0.0,0.0
0.226654,0.216251,0.0549053,0.0,0.0,0.0,0.0
0.226585,0.214307,0.0549227,0.0,0.0,0.0,0.0
0.23114,0.214299,0.0549263,0.0,0.0,0.0,0.0
0.23115,0.21624,0.0549179,0.0,0.0,0.0,0.0
0.229677,0.216247,0.0549226,0.0,0.0,0.0,0.0
0.229671,0.214306,0.0549179,0.0,0.0,0.0,0.0
0.262475,0.208475,0.056942,0.0,0.0,0.0,0.0
0.264026,0.208453,0.0569373,0.0,0.0,0.0,0.0
0.264211,0.21063,0.0568893,0.0,0.0,0.0,0.0
0.262446,0.21038,0.0569461,0.0,0.0,0.0,0.0
0.293762,0.216299,0.0569257,0.0,0.0,0.0,0.0
0.292195,0.216267,0.0570747,0.0,0.0,0.0,0.0
0.292215,0.214455,0.0569429,0.0,0.0,0.0,0.0
0.293718,0.215025,0.0568768,0.0,0.0,0.0,0.0
0.293692,0.214671,0.0562022,0.0,0.0,0.0,0.0
0.2926,0.213941,0.0562919,0.0,0.0,0.0,0.0
0.287381,0.209228,0.0569034,0.0,0.0,0.0,0.0
0.287466,0.20862,0.0563375,0.0,0.0,0.0,0.0
0.288695,0.209054,0.0564119,0.0,0.0,0.0,0.0
0.289597,0.210196,0.0566541,0.0,0.0,0.0,0.0
0.287402,0.210558,0.0571722,0.0,0.0,0.0,0.0
0.229735,0.223953,0.0549212,0.0,0.0,0.0,0.0
0.231242,0.224017,0.0549202,0.0,0.0,0.0,0.0
0.231266,0.225941,0.0549191,0.0,0.0,0.0,0.0
0.229701,0.225922,0.0549455,0.0,0.0,0.0,0.0
0.239051,0.23181,0.0549131,0.0,0.0,0.0,0.0
0.237528,0.23166,0.0548721,0.0,0.0,0.0,0.0
0.237549,0.22975,0.0549202,0.0,0.0,0.0,0.0
0.23909,0.230181,0.0549305,0.0,0.0,0.0,0.0
0.256376,0.231599,0.0569257,0.0,0.0,0.0,0.0
0.255186,0.231638,0.056921,0.0,0.0,0.0,0.0
0.254753,0.229751,0.0569047,0.0,0.0,0.0,0.0
0.256295,0.229786,0.0569375,0.0,0.0,0.0,0.0
0.254522,0.23173,0.0560949,0.0,0.0,0.0,0.0
0.254218,0.230353,0.0566085,0.0,0.0,0.0,0.0
0.250044,0.225958,0.0561393,0.0,0.0,0.0,0.0
0.24958,0.224654,0.0566264,0.0,0.0,0.0,0.0
0.250096,0.224095,0.0569126,0.0,0.0,0.0,0.0
0.251653,0.224048,0.0569504,0.0,0.0,0.0,0.0
0.251679,0.225822,0.0569307,0.0,0.0,0.0,0.0
0.251111,0.226473,0.0567479,0.0,0.0,0.0,0.0
0.256259,0.224003,0.056938,0.0,0.0,0.0,0.0
0.256258,0.225936,0.0569393,0.0,0.0,0.0,0.0
0.254713,0.225924,0.0569392,0.0,0.0,0.0,0.0
0.25471,0.224008,0.0569382,0.0,0.0,0.0,0.0
0.268737,0.241765,0.0544291,0.0,2.3e-43,1.68e-43,1.44e-43
0.268727,0.240784,0.0538373,0.0,1.5e-44,1.1e-44,1.5e-44
0.267182,0.24066,0.0542592,0.0,1.3e-44,8e-45,1.3e-44
0.267257,0.241512,0.0549456,0.0,6.6e-44,4.5e-44,5.3e-44
0.28125,0.241124,0.0548505,0.0,5.4893e-41,8.5345e-41,-8.961e-42
0.28125,0.240627,0.0542651,0.0,4.724e-42,6.583e-42,-4.065e-42
0.279689,0.240628,0.0542669,0.0,2.78e-42,3.3e-42,-1.603e-42
0.279691,0.241077,0.0548339,0.0,3.0505e-41,3.888e-41,-2.587e-42
0.274917,0.246028,0.0558031,0.0,1.28286e-40,1.27164e-40,1.35365e-40
0.275028,0.247364,0.0559027,0.0,3.76736e-40,4.49772e-40,6.3885e-40
0.276576,0.247342,0.0559652,0.0,8.6916e-40,1.177803e-39,1.501748e-39
0.276107,0.246053,0.0558424,0.0,2.31045e-40,2.78494e-40,1.86726e-40
0.287449,0.255066,0.0559128,0.0,1.3175834e-35,2.96311e-35,2.6117938e-35
0.287458,0.256957,0.055917,0.0,4.276602e-35,1.0546618e-34,9.304783e-35
0.289013,0.256973,0.0559159,0.0,6.74467e-35,1.7272611e-34,1.365095e-34
0.287557,0.260741,0.0559515,0.0,2.0108385e-34,8.111882e-34,8.677561e-34
0.287516,0.26267,0.0561651,0.0,4.374533e-34,2.217062e-33,3.014463e-33
0.289017,0.262704,0.0559049,0.0,9.733266e-34,4.306218e-33,5.442672e-33
0.28901,0.260806,0.0559098,0.0,4.6785575e-34,1.5707192e-33,1.5599354e-33
0.305077,0.25691,0.0540523,0.0,-1.5454818e-35,5.83331e-35,1.1878568e-34
0.304824,0.254925,0.0542182,0.0,-4.2804614e-36,1.4937616e-35,2.2218763e-35
0.304514,0.255289,0.0547386,0.0,-5.7625995e-36,4.5382008e-35,6.4762954e-35
0.3044,0.256915,0.0548169,0.0,-1.9149866e-35,1.5390929e-34,2.5811234e-34
0.306219,0.255035,0.056889,0.0,-7.423495e-36,2.2496896e-35,5.607138e-35
0.306266,0.25697,0.0569332,0.0,-1.5183932e-35,9.141437e-35,2.7998783e-34
0.304625,0.256923,0.0569211,0.0,-1.9913784e-35,1.520578e-34,3.908548e-34
0.304998,0.255457,0.0570513,0.0,-8.6341875e-36,3.4272623e-35,9.901849e-35
0.299994,0.262757,0.0569632,0.0,5.4308463e-33,2.3502717e-32,3.1571836e-32
0.300076,0.260923,0.0569698,0.0,1.1383299e-33,6.3227424e-33,8.801618e-33
0.301536,0.260812,0.0569612,0.0,1.0552772e-33,4.6855087e-33,8.786512e-33
0.301543,0.262724,0.0568881,0.0,4.5567337e-33,2.0283675e-32,2.9253585e-32
0.312513,0.255065,0.0569331,0.0,-1.8227314e-36,1.3201501e-36,6.861305e-36
0.314058,0.254992,0.0569612,0.0,-9.710644e-37,4.054365e-37,3.7295536e-36
0.314032,0.256823,0.0569714,0.0,-3.5107487e-36,1.452359e-36,1.6505518e-35
0.312509,0.256732,0.0569122,0.0,-5.2164815e-36,3.4672366e-36,2.4576097e-35
0.318545,0.262527,0.0539181,0.0,-1.9140301e-34,1.644634e-34,2.0703665e-34
0.318529,0.262741,0.0549253,0.0,-1.9818396e-34,1.7304832e-34,2.2146543e-34
0.318255,0.260744,0.0539522,0.0,-4.39843e-35,3.59517e-35,9.95741e-35
0.293816,0.270361,0.0569678,0.0,7.0747673e-31,1.792405e-30,2.0750411e-30
0.293892,0.272963,0.056559,0.0,2.9368415e-30,8.5691785e-30,3.821659e-30
0.2924,0.272801,0.0565095,0.0,1.9883694e-30,6.77093e-30,3.295325e-30
0.292418,0.271772,0.0569885,0.0,9.1485895e-31,2.0837614e-30,2.657682e-30
0.301627,0.27833,0.0549099,0.0,2.5244837e-28,5.243228e-27,-8.459014e-27
0.300055,0.278338,0.0548675,0.0,6.9224085e-28,4.1917557e-27,-6.2131035e-27
0.300482,0.276903,0.0550723,0.0,2.6557852e-28,1.5550221e-27,-1.6397385e-27
0.301618,0.276412,0.0548284,0.0,8.6987966e-29,1.3360939e-27,-1.5274943e-27
0.306268,0.276326,0.0549142,0.0,-2.794462e-28,8.376689e-28,-1.1425874e-27
0.306214,0.2782,0.0549119,0.0,-8.453041e-28,2.5739957e-27,-4.3654603e-27
0.304698,0.27826,0.0549144,0.0,-8.18859e-28,4.1518135e-27,-6.828045e-27
0.304718,0.27636,0.0549138,0.0,-2.3793858e-28,1.2509823e-27,-1.5900087e-27
0.294094,0.286696,0.054479,0.0,2.5119391e-26,3.8085638e-26,-1.1187583e-25
0.293655,0.287924,0.0539065,0.0,2.50263e-26,3.02234e-26,-9.98475e-26
0.29213,0.288243,0.0539901,0.0,1.9161396e-26,2.2236464e-26,-7.225769e-26
0.292108,0.287291,0.0548901,0.0,1.8660577e-26,2.1554438e-26,-6.990173e-26
0.292132,0.285848,0.0548848,0.0,1.5565529e-26,1.8743102e-26,-5.788077e-26
0.293689,0.286038,0.0549528,0.0,2.302103e-26,3.4832868e-26,-1.0142794e-25
0.237466,0.198785,0.0549809,0.0,0.0,0.0,0.0
0.237132,0.200297,0.0549818,0.0,0.0,0.0,0.0
0.235915,0.200738,0.0548634,0.0,0.0,0.0,0.0
0.235873,0.198764,0.0549244,0.0,0.0,0.0,0.0
0.232787,0.200757,0.0549225,0.0,0.0,0.0,0.0
0.232832,0.19894,0.0549273,0.0,0.0,0.0,0.0
0.231202,0.206551,0.0549243,0.0,0.0,0.0,0.0
0.229663,0.206555,0.0549236,0.0,0.0,0.0,0.0
0.231228,0.20269,0.0549223,0.0,0.0,0.0,0.0
0.22972,0.202756,0.0549199,0.0,0.0,0.0,0.0
0.232524,0.208548,0.0549463,0.0,0.0,0.0,0.0
0.232791,0.20661,0.0549286,0.0,0.0,0.0,0.0
0.232758,0.202673,0.0549175,0.0,0.0,0.0,0.0
0.245299,0.192943,0.0549653,0.0,0.0,0.0,0.0
0.24529,0.194504,0.0551353,0.0,0.0,0.0,0.0
0.243739,0.199238,0.0579596,0.0,0.0,0.0,-0.0
0.243802,0.200361,0.0580565,0.0,0.0,0.0,-0.0
0.242214,0.200759,0.0579471,0.0,0.0,0.0,-0.0
0.241716,0.200248,0.0575015,0.0,0.0,0.0,-0.0
0.244975,0.198507,0.0571227,0.0,0.0,0.0,-0.0
0.245343,0.19884,0.057731,0.0,0.0,0.0,-0.0
0.245329,0.200254,0.0579906,0.0,0.0,0.0,-0.0
0.237763,0.207078,0.0579305,0.0,0.0,0.0,-0.0
0.237587,0.206551,0.0573074,0.0,0.0,0.0,-0.0
0.238226,0.205812,0.0575719,0.0,0.0,0.0,-0.0
0.238457,0.205967,0.0579911,0.0,0.0,0.0,-0.0
0.257685,0.198993,0.0569589,0.0,0.0,0.0,0.0
0.257719,0.20077,0.056888,0.0,0.0,0.0,0.0
0.257754,0.202714,0.0571076,0.0,0.0,0.0,0.0
0.256728,0.202143,0.0575152,0.0,0.0,0.0,0.0
0.260968,0.208471,0.0569513,0.0,0.0,0.0,0.0
0.260933,0.206543,0.0569538,0.0,0.0,0.0,0.0
0.262478,0.206541,0.0569481,0.0,0.0,0.0,0.0
0.251563,0.200318,0.0579769,0.0,0.0,0.0,0.0
0.251569,0.198833,0.0580258,0.0,0.0,0.0,0.0
0.25784,0.208522,0.0579628,0.0,0.0,0.0,0.0
0.256854,0.208478,0.0582883,0.0,0.0,0.0,0.0
0.264037,0.206543,0.05694,0.0,0.0,0.0,0.0
0.268771,0.208402,0.0570314,0.0,0.0,0.0,0.0
0.267371,0.208703,0.0569173,0.0,0.0,0.0,0.0
0.267169,0.206532,0.0569394,0.0,0.0,0.0,0.0
0.268729,0.206472,0.056958,0.0,0.0,0.0,0.0
0.270277,0.206437,0.0569094,0.0,0.0,0.0,0.0
0.270198,0.207892,0.0575876,0.0,0.0,0.0,0.0
0.275003,0.207137,0.057887,0.0,0.0,0.0,0.0
0.275003,0.208496,0.0579469,0.0,0.0,0.0,0.0
0.273466,0.208544,0.0579406,0.0,0.0,0.0,0.0
0.273483,0.207155,0.0579641,0.0,0.0,0.0,0.0
0.27348,0.206303,0.0570082,0.0,0.0,0.0,0.0
0.274997,0.206336,0.0570228,0.0,0.0,0.0,0.0
0.281336,0.207896,0.0575497,0.0,0.0,0.0,0.0
0.280132,0.207825,0.0575006,0.0,0.0,0.0,0.0
0.279595,0.206715,0.0569357,0.0,0.0,0.0,0.0
0.281238,0.206528,0.0569064,0.0,0.0,0.0,0.0
0.28175,0.205877,0.0568117,0.0,0.0,0.0,0.0
0.282889,0.206077,0.0567443,0.0,0.0,0.0,0.0
0.282769,0.208134,0.0573249,0.0,0.0,0.0,0.0
0.276558,0.207136,0.0578887,0.0,0.0,0.0,0.0
0.276552,0.206353,0.0570253,0.0,0.0,0.0,0.0
0.232438,0.210426,0.0550671,0.0,0.0,0.0,0.0
0.23248,0.216228,0.0549087,0.0,0.0,0.0,0.0
0.232408,0.214295,0.0550368,0.0,0.0,0.0,0.0
0.225461,0.218229,0.0549469,0.0,0.0,0.0,0.0
0.226695,0.2182,0.0549179,0.0,0.0,0.0,0.0
0.231226,0.222078,0.0549249,0.0,0.0,0.0,0.0
0.229695,0.222066,0.0549213,0.0,0.0,0.0,0.0
0.231159,0.218182,0.0549218,0.0,0.0,0.0,0.0
0.229681,0.21819,0.0549229,0.0,0.0,0.0,0.0
0.23276,0.224063,0.0549414,0.0,0.0,0.0,0.0
0.232835,0.222022,0.0549199,0.0,0.0,0.0,0.0
0.232498,0.218167,0.0549087,0.0,0.0,0.0,0.0
0.238596,0.216335,0.0572937,0.0,0.0,0.0,0.0
0.239131,0.218103,0.0569446,0.0,0.0,0.0,0.0
0.23878,0.218582,0.056146,0.0,0.0,0.0,0.0
0.237632,0.218095,0.0559129,0.0,0.0,0.0,0.0
0.237351,0.216188,0.0560066,0.0,0.0,0.0,0.0
0.242223,0.222049,0.0570257,0.0,0.0,0.0,0.0
0.2437,0.222468,0.0572097,0.0,0.0,0.0,0.0
0.243773,0.224422,0.0563329,0.0,0.0,0.0,0.0
0.242279,0.223952,0.0558964,0.0,0.0,0.0,0.0
0.241846,0.222537,0.0562632,0.0,0.0,0.0,0.0
0.249963,0.213843,0.0595682,0.0,0.0,0.0,0.0
0.250075,0.216392,0.0599677,0.0,0.0,0.0,0.0
0.248505,0.216354,0.0599505,0.0,0.0,0.0,0.0
0.247962,0.215603,0.0598724,0.0,0.0,0.0,0.0
0.248392,0.214148,0.0599236,0.0,0.0,0.0,0.0
0.243668,0.216212,0.0600111,0.0,0.0,0.0,0.0
0.243632,0.214299,0.0600083,0.0,0.0,0.0,0.0
0.245512,0.214259,0.0588976,0.0,0.0,0.0,0.0
0.245637,0.216256,0.0588803,0.0,0.0,0.0,0.0
0.243756,0.218027,0.0600257,0.0,0.0,0.0,0.0
0.242336,0.21801,0.0599354,0.0,0.0,0.0,0.0
0.242315,0.216242,0.05996,0.0,0.0,0.0,0.0
0.25002,0.218166,0.0599631,0.0,0.0,0.0,0.0
0.248489,0.21822,0.05997,0.0,0.0,0.0,0.0
0.245398,0.217441,0.0591982,0.0,0.0,0.0,0.0
0.245392,0.21783,0.0593041,0.0,0.0,0.0,0.0
0.260966,0.210416,0.0569525,0.0,0.0,0.0,0.0
0.250135,0.222744,0.0574033,0.0,0.0,0.0,0.0
0.251533,0.22238,0.0568645,0.0,0.0,0.0,0.0
0.254743,0.222163,0.0569443,0.0,0.0,0.0,0.0
0.256267,0.222084,0.0569363,0.0,0.0,0.0,0.0
0.256864,0.216867,0.0576291,0.0,0.0,0.0,0.0
0.257851,0.216209,0.0572168,0.0,0.0,0.0,0.0
0.257877,0.218212,0.0569628,0.0,0.0,0.0,0.0
0.256183,0.218201,0.0570382,0.0,0.0,0.0,0.0
0.257738,0.222056,0.0569544,0.0,0.0,0.0,0.0
0.257739,0.223999,0.0569552,0.0,0.0,0.0,0.0
0.256331,0.216211,0.0579607,0.0,0.0,0.0,0.0
0.25737,0.215513,0.0579155,0.0,0.0,0.0,0.0
0.258089,0.214324,0.0570265,0.0,0.0,0.0,0.0
0.257503,0.214245,0.0577895,0.0,0.0,0.0,0.0
0.256534,0.214215,0.0579468,0.0,0.0,0.0,0.0
0.256865,0.210427,0.0582681,0.0,0.0,0.0,0.0
0.257856,0.21038,0.0579742,0.0,0.0,0.0,0.0
0.261353,0.216252,0.0579455,0.0,0.0,0.0,0.0
0.260626,0.216204,0.0571874,0.0,0.0,0.0,0.0
0.260977,0.214357,0.0569133,0.0,0.0,0.0,0.0
0.262197,0.213888,0.0569037,0.0,0.0,0.0,0.0
0.262645,0.214445,0.0575006,0.0,0.0,0.0,0.0
0.262579,0.216284,0.0579317,0.0,0.0,0.0,0.0
0.25578,0.218096,0.0574929,0.0,0.0,0.0,0.0
0.255073,0.218153,0.0580783,0.0,0.0,0.0,0.0
0.255359,0.21685,0.0582437,0.0,0.0,0.0,0.0
0.251569,0.216302,0.0599653,0.0,0.0,0.0,0.0
0.251478,0.218065,0.0599525,0.0,0.0,0.0,0.0
0.262484,0.222059,0.057946,0.0,0.0,0.0,0.0
0.262488,0.224001,0.0579502,0.0,0.0,0.0,0.0
0.261044,0.223994,0.0579771,0.0,0.0,0.0,0.0
0.261041,0.222064,0.0579767,0.0,0.0,0.0,0.0
0.260421,0.217619,0.0574607,0.0,0.0,0.0,0.0
0.26095,0.218195,0.0579728,0.0,0.0,0.0,0.0
0.262511,0.218184,0.0579492,0.0,0.0,0.0,0.0
0.268416,0.214242,0.0580262,0.0,0.0,0.0,0.0
0.2682,0.215646,0.0583197,0.0,0.0,0.0,0.0
0.267174,0.216267,0.0579194,0.0,0.0,0.0,0.0
0.26708,0.214232,0.05796,0.0,0.0,0.0,0.0
0.266772,0.209913,0.0571981,0.0,0.0,0.0,0.0
0.267795,0.209314,0.0575874,0.0,0.0,0.0,0.0
0.267151,0.210473,0.0579489,0.0,0.0,0.0,0.0
0.268769,0.209106,0.0579307,0.0,0.0,0.0,0.0
0.268757,0.210541,0.0579056,0.0,0.0,0.0,0.0
0.264034,0.216228,0.0579475,0.0,0.0,0.0,0.0
0.264071,0.214348,0.0579649,0.0,0.0,0.0,0.0
0.275009,0.210173,0.0579203,0.0,0.0,0.0,0.0
0.273478,0.210053,0.0579334,0.0,0.0,0.0,0.0
0.275061,0.216398,0.0599673,0.0,0.0,0.0,0.0
0.273543,0.216426,0.0599082,0.0,0.0,0.0,0.0
0.272998,0.215724,0.0598024,0.0,0.0,0.0,0.0
0.273474,0.214452,0.0593844,0.0,0.0,0.0,0.0
0.274962,0.213959,0.0596193,0.0,0.0,0.0,0.0
0.270243,0.208986,0.0579678,0.0,0.0,0.0,0.0
0.270271,0.210396,0.0579523,0.0,0.0,0.0,0.0
0.264005,0.224006,0.0579391,0.0,0.0,0.0,0.0
0.263985,0.222059,0.0579671,0.0,0.0,0.0,0.0
0.264023,0.218167,0.0579399,0.0,0.0,0.0,0.0
0.275015,0.218209,0.0599617,0.0,0.0,0.0,0.0
0.273509,0.218264,0.0599667,0.0,0.0,0.0,0.0
0.285946,0.210124,0.0571708,0.0,0.0,0.0,0.0
0.286017,0.208963,0.0569458,0.0,0.0,0.0,0.0
0.281298,0.208839,0.0579693,0.0,0.0,0.0,0.0
0.281226,0.21005,0.0579547,0.0,0.0,0.0,0.0
0.279709,0.209707,0.0584442,0.0,0.0,0.0,0.0
0.279677,0.208385,0.0579509,0.0,0.0,0.0,0.0
0.282769,0.20901,0.0579011,0.0,0.0,0.0,0.0
0.282745,0.210175,0.0579688,0.0,0.0,0.0,0.0
0.281237,0.216281,0.0599625,0.0,0.0,0.0,0.0
0.281197,0.214525,0.0599412,0.0,0.0,0.0,0.0
0.282716,0.214488,0.0600084,0.0,0.0,0.0,0.0
0.282742,0.21633,0.059964,0.0,0.0,0.0,0.0
0.276585,0.216307,0.0599633,0.0,0.0,0.0,0.0
0.276568,0.218197,0.059961,0.0,0.0,0.0,0.0
0.281199,0.223897,0.0599353,0.0,0.0,0.0,0.0
0.279631,0.223835,0.0599664,0.0,0.0,0.0,0.0
0.279673,0.222059,0.0599607,0.0,0.0,0.0,0.0
0.281217,0.222019,0.05996,0.0,0.0,0.0,0.0
0.281242,0.218191,0.059961,0.0,0.0,0.0,0.0
0.279685,0.218192,0.0599608,0.0,0.0,0.0,0.0
0.279689,0.216277,0.0599613,0.0,0.0,0.0,0.0
0.282737,0.223384,0.0599939,0.0,0.0,0.0,0.0
0.282799,0.224381,0.0593092,0.0,0.0,0.0,0.0
0.281716,0.224638,0.0597891,0.0,0.0,0.0,0.0
0.28268,0.221913,0.0599869,0.0,0.0,0.0,0.0
0.282781,0.218192,0.0599655,0.0,0.0,0.0,0.0
0.294647,0.215317,0.0567148,0.0,0.0,0.0,0.0
0.295251,0.216395,0.0569729,0.0,0.0,0.0,0.0
0.294772,0.215099,0.0562132,0.0,0.0,0.0,0.0
0.295613,0.215944,0.0562512,0.0,0.0,0.0,0.0
0.293786,0.217816,0.0571334,0.0,0.0,0.0,0.0
0.292765,0.217514,0.0577087,0.0,0.0,0.0,0.0
0.295239,0.218253,0.0569709,0.0,0.0,0.0,0.0
0.289114,0.216294,0.0579119,0.0,0.0,0.0,0.0
0.287909,0.21626,0.0582551,0.0,0.0,0.0,0.0
0.287424,0.214408,0.0578856,0.0,0.0,0.0,0.0
0.289063,0.214378,0.0579648,0.0,0.0,0.0,0.0
0.289143,0.223527,0.0579137,0.0,0.0,1e-45,0.0
0.28796,0.223411,0.0579985,0.0,0.0,1e-45,0.0
0.287826,0.22195,0.0578901,0.0,0.0,0.0,0.0
0.289168,0.221921,0.0579421,0.0,0.0,0.0,0.0
0.287937,0.21818,0.0582019,0.0,0.0,0.0,0.0
0.289176,0.218184,0.0579209,0.0,0.0,0.0,0.0
0.293775,0.221916,0.0579549,0.0,0.0,0.0,0.0
0.293777,0.223474,0.0580905,0.0,0.0,3e-45,0.0
0.292202,0.223451,0.0580791,0.0,0.0,3e-45,0.0
0.292206,0.221911,0.0579565,0.0,0.0,0.0,0.0
0.300035,0.222582,0.0580407,0.0,-0.0,3e-45,3e-45
0.300004,0.224022,0.0579244,0.0,-0.0,6e-45,3e-45
0.29841,0.224022,0.0579427,0.0,0.0,4e-45,1e-45
0.298485,0.222067,0.0579503,0.0,0.0,1e-45,1e-45
0.298944,0.221437,0.0574288,0.0,0.0,1e-45,1e-45
0.29534,0.223521,0.058113,0.0,0.0,3e-45,0.0
0.295336,0.221955,0.0579487,0.0,0.0,0.0,0.0
0.232787,0.225971,0.0549197,0.0,0.0,0.0,0.0
0.235935,0.23168,0.0548642,0.0,0.0,0.0,0.0
0.235902,0.229811,0.0549258,0.0,0.0,0.0,0.0
0.237506,0.233108,0.0548755,0.0,0.0,0.0,0.0
0.23748,0.234025,0.0541385,0.0,0.0,0.0,0.0
0.235992,0.233562,0.0539684,0.0,0.0,0.0,0.0
0.235456,0.232376,0.0545681,0.0,0.0,0.0,0.0
0.238634,0.234219,0.0543138,0.0,0.0,0.0,0.0
0.239056,0.233629,0.0549065,0.0,0.0,0.0,0.0
0.242194,0.231818,0.0549081,0.0,0.0,0.0,0.0
0.243713,0.232219,0.0549689,0.0,0.0,0.0,0.0
0.243715,0.233763,0.0549293,0.0,0.0,0.0,0.0
0.242176,0.233626,0.0549084,0.0,0.0,0.0,0.0
0.244917,0.232333,0.0549097,0.0,0.0,0.0,0.0
0.245342,0.233724,0.0549208,0.0,0.0,0.0,0.0
0.257815,0.229811,0.056935,0.0,0.0,0.0,0.0
0.257826,0.231713,0.0569523,0.0,0.0,0.0,0.0
0.257761,0.225945,0.0569561,0.0,0.0,0.0,0.0
0.25631,0.233066,0.0569783,0.0,0.0,0.0,0.0
0.255452,0.232752,0.0565899,0.0,0.0,0.0,0.0
0.254846,0.233513,0.0558402,0.0,0.0,0.0,0.0
0.256273,0.233981,0.0561429,0.0,0.0,0.0,0.0
0.255719,0.238251,0.0553016,0.0,0.0,0.0,0.0
0.256288,0.238777,0.0546985,0.0,0.0,0.0,0.0
0.254651,0.238724,0.0544983,0.0,0.0,0.0,0.0
0.254602,0.237993,0.0550938,0.0,0.0,0.0,0.0
0.257805,0.233683,0.0569808,0.0,0.0,0.0,0.0
0.257237,0.234366,0.0567955,0.0,0.0,0.0,0.0
0.25626,0.238801,0.0540683,0.0,0.0,0.0,0.0
0.257728,0.239697,0.054867,0.0,0.0,0.0,0.0
0.257746,0.239332,0.0538919,0.0,0.0,0.0,0.0
0.262526,0.238821,0.05702,0.0,0.0,0.0,0.0
0.261537,0.238558,0.0568492,0.0,0.0,0.0,0.0
0.26096,0.237414,0.0569694,0.0,0.0,0.0,0.0
0.262524,0.237444,0.0569185,0.0,0.0,0.0,0.0
0.26057,0.237943,0.0564863,0.0,0.0,0.0,0.0
0.261938,0.232315,0.0575785,0.0,0.0,0.0,0.0
0.262503,0.233663,0.0570234,0.0,0.0,0.0,0.0
0.260868,0.233717,0.0569546,0.0,0.0,0.0,0.0
0.261015,0.231673,0.0568341,0.0,0.0,0.0,0.0
0.262494,0.225938,0.0579519,0.0,0.0,0.0,0.0
0.261058,0.225889,0.0579763,0.0,0.0,0.0,0.0
0.260614,0.229849,0.0572336,0.0,0.0,0.0,0.0
0.261348,0.229788,0.0580103,0.0,0.0,0.0,0.0
0.262591,0.229754,0.0579274,0.0,0.0,0.0,0.0
0.262492,0.23174,0.0580587,0.0,0.0,0.0,0.0
0.264113,0.237502,0.0569117,0.0,1e-45,1e-45,1e-45
0.26409,0.239399,0.0569271,0.0,4e-45,3e-45,4e-45
0.268686,0.229869,0.0579765,0.0,0.0,0.0,0.0
0.26868,0.231811,0.0579565,0.0,0.0,0.0,0.0
0.267156,0.231767,0.0579508,0.0,0.0,0.0,0.0
0.267116,0.229865,0.0579434,0.0,0.0,0.0,0.0
0.264024,0.225944,0.0579466,0.0,0.0,0.0,0.0
0.264084,0.231735,0.0579381,0.0,0.0,0.0,0.0
0.264051,0.229811,0.0579508,0.0,0.0,0.0,0.0
0.270231,0.231802,0.0579444,0.0,1e-45,1e-45,1e-45
0.269838,0.230408,0.0582155,0.0,0.0,0.0,0.0
0.268719,0.2337,0.0579478,0.0,1e-45,1e-45,1e-45
0.267172,0.233692,0.0579505,0.0,1e-45,0.0,1e-45
0.262959,0.233632,0.0577689,0.0,0.0,0.0,0.0
0.264152,0.233626,0.0579702,0.0,0.0,0.0,0.0
0.268742,0.237561,0.057944,0.0,3.4e-44,2.5e-44,2.4e-44
0.268773,0.239465,0.0579616,0.0,1.28e-43,8.8e-44,8e-44
0.267251,0.239403,0.0577562,0.0,4.5e-44,3.1e-44,3.1e-44
0.267225,0.237506,0.0579378,0.0,1.4e-44,8e-45,1e-44
0.270177,0.233734,0.057949,0.0,4e-45,4e-45,3e-45
0.270288,0.239511,0.057936,0.0,3.1e-43,2.52e-43,2.03e-43
0.270239,0.237572,0.0579399,0.0,7e-44,6.3e-44,5e-44
0.281265,0.237608,0.0593277,0.0,6.852e-42,1.1076e-41,-1.06e-42
0.282348,0.237023,0.059777,0.0,5.97e-42,1.0583e-41,-1.156e-42
0.28293,0.237715,0.059981,0.0,9.166e-42,1.6569e-41,-2.014e-42
0.282969,0.239565,0.0599538,0.0,3.8031e-41,6.9524e-41,-7.252e-42
0.280872,0.239538,0.0595873,0.0,2.6386e-41,4.1037e-41,-2.702e-42
0.300021,0.225557,0.0579357,0.0,-3e-45,2.4e-44,4e-45
0.298766,0.225554,0.0579833,0.0,-1e-45,1.8e-44,3e-45
0.293749,0.239497,0.0599636,0.0,7.1909e-41,4.89443e-40,-1.85365e-40
0.292186,0.239496,0.0599636,0.0,8.4033e-41,4.38929e-40,-1.358e-40
0.292184,0.237554,0.0599637,0.0,1.845e-41,1.00631e-40,-3.201e-41
0.293747,0.237556,0.0599637,0.0,1.5945e-41,1.13204e-40,-4.2382e-41
0.293738,0.23384,0.059967,0.0,9.64e-43,7.207e-42,-2.084e-42
0.29218,0.233842,0.0599652,0.0,1.086e-42,5.992e-42,-1.323e-42
0.292173,0.23241,0.0599527,0.0,4.25e-43,2.151e-42,-4.1e-43
0.292135,0.231205,0.0597841,0.0,2.51e-43,1.324e-42,-2.5e-43
