X,Y,Z,p,U_0,U_1,U_2
0.202989,0.196904,0.0497397,0.0,0.0,0.0,0.0
0.203515,0.195602,0.049548,0.0,0.0,0.0,0.0
0.204638,0.195016,0.049862,0.0,0.0,0.0,0.0
0.2043,0.196886,0.0498306,0.0,0.0,0.0,0.0
0.206136,0.192907,0.0499187,0.0,0.0,0.0,0.0
0.20617,0.194515,0.0498487,0.0,0.0,0.0,0.0
0.204993,0.193571,0.0497916,0.0,0.0,0.0,0.0
0.202721,0.200717,0.049817,0.0,0.0,0.0,0.0
0.201466,0.200755,0.0496032,0.0,0.0,0.0,0.0
0.201868,0.198826,0.0496291,0.0,0.0,0.0,0.0
0.203061,0.198871,0.0498613,0.0,0.0,0.0,0.0
0.200037,0.214454,0.0481761,0.0,0.0,0.0,0.0
0.200002,0.214293,0.0479083,0.0,0.0,0.0,0.0
0.200182,0.214315,0.0498458,0.0,0.0,0.0,0.0
0.301836,0.243388,0.0543625,0.0,0.0,0.0,0.0
0.301504,0.245327,0.0539561,0.0,0.0,0.0,0.0
0.303159,0.245368,0.0539075,0.0,0.0,0.0,0.0
0.303146,0.2434,0.0548185,0.0,0.0,0.0,0.0
0.300978,0.243341,0.0538549,0.0,0.0,0.0,0.0
0.299819,0.243261,0.0539345,0.0,0.0,0.0,0.0
0.299839,0.244645,0.0538499,0.0,0.0,0.0,0.0
0.299935,0.245736,0.054358,0.0,0.0,0.0,0.0
0.266362,0.258797,0.00873108,0.0,0.0,0.0,0.0
0.266729,0.259665,0.00914712,0.0,0.0,0.0,0.0
0.266919,0.259475,0.0098409,0.0,0.0,0.0,0.0
0.265603,0.258636,0.00993571,0.0,0.0,0.0,0.0
0.264935,0.257946,0.00953392,0.0,0.0,0.0,0.0
0.26517,0.257727,0.00947885,0.0,0.0,0.0,0.0
0.255717,0.272527,0.0161915,0.0,0.0,0.0,0.0
0.255346,0.274504,0.0165468,0.0,0.0,0.0,0.0
0.254731,0.274429,0.0150914,0.0,0.0,0.0,0.0
0.254734,0.27254,0.0151209,0.0,0.0,0.0,0.0
0.265477,0.269107,0.0195959,0.0,0.0,0.0,0.0
0.266538,0.269054,0.0195634,0.0,0.0,0.0,0.0
0.264453,0.28148,0.0205712,0.0,0.0,0.0,0.0
0.264348,0.280139,0.0206375,0.0,0.0,0.0,0.0
0.265392,0.280118,0.0205978,0.0,0.0,0.0,0.0
0.265526,0.282128,0.0206741,0.0,0.0,0.0,0.0
0.266701,0.282641,0.020605,0.0,0.0,0.0,0.0
0.266845,0.284029,0.0206529,0.0,0.0,0.0,0.0
0.265907,0.28405,0.0204191,0.0,0.0,0.0,0.0
0.278333,0.27776,0.0245655,0.0,0.0,0.0,0.0
0.276597,0.277941,0.024587,0.0,0.0,0.0,0.0
0.276594,0.276679,0.0245931,0.0,0.0,0.0,0.0
0.277794,0.276859,0.0238254,0.0,0.0,0.0,0.0
0.287177,0.291776,0.0196765,0.0,0.0,0.0,0.0
0.287295,0.290441,0.0197341,0.0,0.0,0.0,0.0
0.286407,0.289831,0.0196738,0.0,0.0,0.0,0.0
0.285874,0.291671,0.0197365,0.0,0.0,0.0,0.0
0.277486,0.292585,0.0216986,0.0,0.0,0.0,0.0
0.276413,0.291904,0.0217989,0.0,0.0,0.0,0.0
0.276399,0.291469,0.0226556,0.0,0.0,0.0,0.0
0.277371,0.292552,0.0226627,0.0,0.0,0.0,0.0
0.284834,0.288698,0.0263571,0.0,0.0,0.0,0.0
0.285661,0.288032,0.0266603,0.0,0.0,0.0,0.0
0.285641,0.289917,0.0267568,0.0,0.0,0.0,0.0
0.284819,0.289976,0.0262488,0.0,0.0,0.0,0.0
0.287467,0.297712,0.0267654,0.0,0.0,0.0,0.0
0.28661,0.29843,0.0267139,0.0,0.0,0.0,0.0
0.285925,0.297654,0.0263496,0.0,0.0,0.0,0.0
0.286913,0.297204,0.0266863,0.0,0.0,0.0,0.0
0.288657,0.297613,0.0272983,0.0,0.0,0.0,0.0
0.288755,0.299559,0.0270948,0.0,0.0,0.0,0.0
0.287582,0.29956,0.0267099,0.0,0.0,0.0,0.0
0.294792,0.290597,0.0277524,0.0,0.0,0.0,0.0
0.295247,0.29013,0.0268543,0.0,0.0,0.0,0.0
0.296,0.291023,0.0268532,0.0,0.0,0.0,0.0
0.295311,0.291919,0.0277308,0.0,0.0,0.0,0.0
0.297082,0.291574,0.0279349,0.0,0.0,0.0,0.0
0.29698,0.291933,0.0267628,0.0,0.0,0.0,0.0
0.303286,0.313131,0.0266796,0.0,0.0,0.0,0.0
0.303424,0.315108,0.0268037,0.0,0.0,0.0,0.0
0.303812,0.314562,0.0272546,0.0,0.0,0.0,0.0
0.303796,0.313077,0.0271767,0.0,0.0,0.0,0.0
0.305347,0.313035,0.0287333,0.0,0.0,0.0,0.0
0.304836,0.313072,0.0282771,0.0,0.0,0.0,0.0
0.304949,0.314729,0.0284639,0.0,0.0,0.0,0.0
0.305358,0.314465,0.0287831,0.0,0.0,0.0,0.0
0.305805,0.31512,0.0292605,0.0,0.0,0.0,0.0
0.30638,0.314979,0.0298172,0.0,0.0,0.0,0.0
