X,Y,Z,p,U_0,U_1,U_2
0.237482,0.21626,0.0419176,0.0,0.0,0.0,0.0
0.237508,0.208486,0.0449586,0.0,0.0,0.0,0.0
0.256304,0.208487,0.0421739,0.0,0.0,0.0,0.0
0.250054,0.216279,0.0421343,0.0,0.0,0.0,0.0
0.250112,0.208491,0.0450737,0.0,0.0,0.0,0.0
0.268755,0.208514,0.042132,0.0,-0.0,0.0,0.0
0.262537,0.216268,0.0422853,0.0,0.0,0.0,0.0
0.218123,0.224641,0.0413096,0.0,0.0,0.0,0.0
0.212373,0.224124,0.0447111,0.0,0.0,0.0,0.0
0.231207,0.224052,0.0418257,0.0,0.0,0.0,0.0
0.224915,0.231777,0.0418364,0.0,0.0,0.0,0.0
0.224938,0.224096,0.0448474,0.0,0.0,0.0,0.0
0.243787,0.224086,0.0420876,0.0,0.0,0.0,0.0
0.237457,0.232072,0.0419359,0.0,0.0,0.0,0.0
0.237553,0.224131,0.0449848,0.0,0.0,0.0,0.0
0.25629,0.224103,0.0422303,0.0,0.0,0.0,0.0
0.250055,0.231825,0.0422128,0.0,0.0,-0.0,0.0
0.250161,0.224118,0.0451611,0.0,0.0,0.0,0.0
0.268778,0.224024,0.0421783,0.0,0.0,0.0,0.0
0.262479,0.232183,0.0427107,0.0,0.0,0.0,0.0
0.306247,0.301403,0.0418427,0.0,-1.03712455e-19,8.246956e-20,-3.533985e-19
0.29987,0.309215,0.0417489,0.0,-1.7696189e-19,-4.4445174e-19,-3.4842795e-18
0.299932,0.301458,0.04478,0.0,-8.121812e-21,-3.562667e-21,-7.497957e-20
0.312143,0.309412,0.0419581,0.0,0.0,0.0,0.0
0.306316,0.317062,0.0421174,0.0,-1.1208946e-17,-1.2185041e-17,-3.414557e-17
0.299776,0.317209,0.0452004,0.0,2.2812876e-20,-7.061708e-19,-2.6883293e-18
0.212627,0.185173,0.0478657,0.0,0.0,0.0,0.0
0.224982,0.185124,0.0481457,0.0,0.0,0.0,0.0
0.237618,0.185106,0.0481928,0.0,0.0,0.0,0.0
0.205926,0.192762,0.0483429,0.0,0.0,0.0,-0.0
0.200124,0.200775,0.0480963,0.0,0.0,0.0,0.0
0.218699,0.192914,0.0480895,0.0,0.0,0.0,0.0
0.212442,0.200714,0.0480521,0.0,0.0,0.0,0.0
0.212538,0.193066,0.0508525,0.0,0.0,0.0,0.0
0.231252,0.192869,0.0481252,0.0,0.0,0.0,0.0
0.224971,0.200709,0.0480471,0.0,0.0,0.0,0.0
0.224961,0.192955,0.0512499,0.0,0.0,0.0,0.0
0.243866,0.19285,0.0481115,0.0,0.0,0.0,0.0
0.23752,0.200679,0.0480638,0.0,0.0,0.0,0.0
0.237506,0.192892,0.0511544,0.0,0.0,0.0,0.0
0.25018,0.200649,0.0480166,0.0,0.0,0.0,0.0
0.25009,0.192865,0.0508952,0.0,0.0,0.0,0.0
0.206081,0.208498,0.0480373,0.0,0.0,0.0,0.0
0.200224,0.21623,0.0478275,0.0,0.0,0.0,0.0
0.218708,0.208495,0.0480156,0.0,0.0,0.0,0.0
0.212423,0.216287,0.0480118,0.0,0.0,0.0,0.0
0.212458,0.2085,0.0511461,0.0,0.0,0.0,0.0
0.231236,0.208487,0.0480395,0.0,0.0,0.0,0.0
0.224968,0.216275,0.0480045,0.0,0.0,0.0,0.0
0.224975,0.208494,0.0510764,0.0,0.0,0.0,0.0
0.243825,0.208485,0.0480105,0.0,0.0,0.0,0.0
0.237526,0.216287,0.0480111,0.0,0.0,0.0,0.0
0.237483,0.208481,0.0511064,0.0,0.0,0.0,0.0
0.250187,0.21631,0.0478978,0.0,0.0,0.0,0.0
0.250079,0.208478,0.0509145,0.0,0.0,0.0,0.0
0.26241,0.208526,0.0509105,0.0,0.0,0.0,0.0
0.20607,0.224092,0.0478703,0.0,0.0,-0.0,0.0
0.21867,0.224084,0.0479362,0.0,0.0,0.0,0.0
0.212354,0.231954,0.0478468,0.0,0.0,-0.0,0.0
0.21249,0.223997,0.0509999,0.0,0.0,0.0,0.0
0.231246,0.224067,0.0479956,0.0,0.0,0.0,0.0
0.224933,0.231933,0.0479007,0.0,0.0,-0.0,0.0
0.224967,0.224032,0.0510887,0.0,0.0,0.0,0.0
0.243932,0.224181,0.0478985,0.0,0.0,0.0,0.0
0.237625,0.231923,0.0479175,0.0,0.0,0.0,0.0
0.237511,0.224071,0.0510374,0.0,0.0,0.0,0.0
0.25008,0.224068,0.0508169,0.0,0.0,0.0,0.0
0.262503,0.223973,0.0508869,0.0,0.0,0.0,0.0
0.237541,0.23901,0.0508645,0.0,0.0,0.0,0.0
0.287987,0.294472,0.0479535,0.0,0.0,0.0,0.0
0.306531,0.285577,0.0477667,0.0,0.0,0.0,0.0
0.299978,0.293728,0.0478599,0.0,2.718131e-23,1.0085152e-22,-6.538217e-22
0.299985,0.285983,0.0509606,0.0,1.9801784e-25,1.2196567e-24,-2.0770702e-24
0.312732,0.285997,0.0505334,0.0,0.0,0.0,0.0
0.293546,0.301592,0.0479396,0.0,1.8417605e-22,1.1935647e-22,-2.5031832e-21
0.306371,0.301516,0.0479557,0.0,-9.734707e-21,7.512856e-21,-4.3191853e-20
0.299912,0.30937,0.0481812,0.0,5.960462e-21,-3.9444395e-20,-6.6463776e-19
0.300003,0.301491,0.0510774,0.0,2.4633713e-22,1.063151e-21,-7.303323e-21
0.30631,0.317077,0.0481685,0.0,-1.8788736e-19,-2.290455e-19,-1.0869362e-18
0.231279,0.193158,0.0539336,0.0,0.0,0.0,0.0
0.225002,0.20077,0.0539136,0.0,0.0,0.0,0.0
0.243676,0.192569,0.0541783,0.0,0.0,0.0,0.0
0.237481,0.200733,0.0540968,0.0,0.0,0.0,0.0
0.256429,0.192566,0.0542786,0.0,0.0,0.0,0.0
0.250017,0.200677,0.054104,0.0,0.0,0.0,0.0
0.262534,0.200679,0.0539827,0.0,0.0,0.0,0.0
0.274971,0.201263,0.053934,0.0,0.0,0.0,0.0
0.218901,0.208578,0.0539281,0.0,0.0,0.0,0.0
0.231227,0.208489,0.054187,0.0,0.0,0.0,0.0
0.224616,0.216344,0.0542734,0.0,0.0,0.0,0.0
